@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

balance-scale,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,54,8,0,87.096774,12.903226,0,0.761424,0.268817,0.347375,70.682851,79.628825,82.079511,5406.342863,-5324.263351,1.323863,87.199078,-85.875215,27.356938,0.441241,33.329801,0.931034,27,0.060606,2,0.939394,31,0.068966,2,0.931034,0.931034,0.931034,0.870428,0.935214,0.899083,0.870968,0.108044,0.891956,0.129032,?,0.870968,?,?,0.881462,0.790632,?,0.870968,0.002,0,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,54,9,0,85.714286,14.285714,0,0.735294,0.271605,0.351364,71.471989,80.614344,83.196146,5407.927825,-5324.731679,1.320574,85.840124,-84.51955,27.061331,0.429545,32.527145,1,29,0.205882,7,0.794118,27,0,0,0.805556,1,0.892308,0.799816,0.897059,0.805556,0.857143,0.121849,0.878151,0.142857,?,0.857143,?,?,0.867647,0.773768,?,0.857143,0.003,0,0,0,0,0,25526,40076,5645,92.063492,66.666667,?
balance-scale,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.261023,0.335968,68.687367,77.082056,83.196146,5404.927825,-5321.731679,1.320574,85.792505,-84.471931,29.579099,0.46951,35.553449,0.965517,28,0.029412,1,0.970588,33,0.034483,1,0.965517,0.965517,0.965517,0.936105,0.968053,0.948097,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.911765,0.835348,?,0.904762,0.002,0,0,0,0,0,25522,40076,5645,92.063492,66.666667,?
balance-scale,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.261023,0.335968,68.687367,77.082056,83.196146,5404.927825,-5321.731679,1.320574,85.792505,-84.471931,29.579099,0.46951,35.553449,1,29,0.176471,6,0.823529,28,0,0,0.828571,1,0.90625,0.826047,0.911765,0.828571,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.911765,0.839456,?,0.904762,0.003,0,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.257496,0.330677,67.759159,75.868089,83.196146,5403.927825,-5320.731679,1.320574,85.776632,-84.456058,30.418355,0.482831,36.562216,1,29,0.117647,4,0.882353,30,0,0,0.878788,1,0.935484,0.880569,0.941176,0.878788,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.921681,0.855794,?,0.920635,0.002,0.001,0,0,0,0,25526,40076,5645,92.063492,66.666667,?
balance-scale,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.26455,0.341178,69.615574,78.277198,83.196146,5405.927825,-5322.731679,1.320574,85.808378,-84.487804,28.739843,0.456188,34.544681,0.931034,27,0.029412,1,0.970588,33,0.068966,2,0.964286,0.931034,0.947368,0.904379,0.950811,0.929529,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.897059,0.815583,?,0.888889,0.002,0,0.015625,0,15.625,0,25522,40076,5645,92.063492,66.666667,?
balance-scale,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,57,5,0,91.935484,8.064516,0,0.848485,0.25448,0.326086,67.557663,75.562442,79.57723,4330.927825,-4251.350595,1.283504,69.853675,-68.570171,29.836222,0.481229,37.493417,1,29,0.090909,3,0.909091,30,0,0,0.90625,1,0.95082,0.907669,0.954545,0.90625,0.919355,0.07087,0.92913,0.080645,?,0.919355,?,?,0.923619,0.857355,?,0.919355,0.002,0,0,0,0,0,25524,40145,5576,93.548387,66.666667,?
balance-scale,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,55,7,0,88.709677,11.290323,0,0.791446,0.265233,0.342177,69.740413,78.437304,82.079511,5405.342863,-5323.263351,1.323863,87.182949,-85.859086,28.195758,0.45477,34.351761,0.931034,27,0,0,1,33,0.068966,2,1,0.931034,0.964286,0.936927,0.965517,0.963293,0.887097,0.092979,0.907021,0.112903,?,0.887097,?,?,0.897059,0.818366,?,0.887097,0.002,0.001,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,52,10,0,83.870968,16.129032,0,0.701205,0.275986,0.357544,72.567727,81.959917,82.079511,5408.342863,-5326.263351,1.323863,87.231336,-85.907473,25.679298,0.414182,31.28588,0.931034,27,0.181818,6,0.818182,27,0.068966,2,0.818182,0.931034,0.870968,0.749216,0.874608,0.794014,0.83871,0.138175,0.861825,0.16129,?,0.83871,?,?,0.850272,0.747716,?,0.83871,0.001,0.001,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,56,6,0,90.322581,9.677419,0,0.82055,0.258065,0.331536,67.855537,75.99824,82.079511,4331.927825,-4249.848314,1.323863,69.869804,-68.545941,31.223571,0.503606,38.040639,0.964286,27,0,0,1,34,0.035714,1,1,0.964286,0.981818,0.967851,0.98687,0.983154,0.903226,0.085044,0.914956,0.096774,?,0.903226,?,?,0.913631,0.838558,?,0.903226,0.001,0.001,0,0,0,0,25526,40145,5576,93.548387,66.666667,?
balance-scale,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,53,9,0,85.483871,14.516129,0,0.731084,0.272401,0.352496,71.625289,80.802778,82.079511,5407.342863,-5325.263351,1.323863,87.215207,-85.891344,26.518933,0.427725,32.308835,0.892857,25,0.117647,4,0.882353,30,0.107143,3,0.862069,0.892857,0.877193,0.773182,0.887605,0.818092,0.854839,0.124001,0.875999,0.145161,?,0.854839,?,?,0.865419,0.766695,?,0.854839,0.002,0,0,0,0,0,25526,40145,5576,91.935484,66.666667,?
balance-scale,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.257496,0.330677,67.759159,75.868089,83.196146,5403.927825,-5320.731679,1.320574,85.776632,-84.456058,30.418355,0.482831,36.562216,1,29,0.058824,2,0.941176,32,0,0,0.935484,1,0.966667,0.938326,0.970588,0.935484,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.926471,0.854081,?,0.920635,0.003,0.001,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.261023,0.335968,68.687367,77.082056,83.196146,5404.927825,-5321.731679,1.320574,85.792505,-84.471931,29.579099,0.46951,35.553449,0.965517,28,0.117647,4,0.882353,30,0.034483,1,0.875,0.965517,0.918033,0.845302,0.924442,0.860957,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.911314,0.833232,?,0.904762,0.002,0,0.015625,0,15.625,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.26455,0.341178,69.615574,78.277198,83.196146,5405.927825,-5322.731679,1.320574,85.808378,-84.487804,28.739843,0.456188,34.544681,0.965517,28,0.147059,5,0.852941,29,0.034483,1,0.848485,0.965517,0.903226,0.816803,0.909229,0.8351,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.897059,0.812831,?,0.888889,0.002,0.001,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,53,10,0,84.126984,15.873016,0,0.705882,0.275132,0.356348,72.400197,81.757867,83.196146,5408.927825,-5325.731679,1.320574,85.855997,-84.535423,26.222076,0.416223,31.518378,0.896552,26,0.058824,2,0.941176,32,0.103448,3,0.928571,0.896552,0.912281,0.840289,0.920385,0.880899,0.84127,0.135387,0.864613,0.15873,?,0.84127,?,?,0.852957,0.757018,?,0.84127,0.002,0,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.257496,0.330677,67.759159,75.868089,83.196146,5403.927825,-5320.731679,1.320574,85.776632,-84.456058,30.418355,0.482831,36.562216,1,29,0.058824,2,0.941176,32,0,0,0.935484,1,0.966667,0.938326,0.970588,0.935484,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.925102,0.854081,?,0.920635,0.001,0.001,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,56,6,0,90.322581,9.677419,0,0.818182,0.258065,0.331536,68.509179,76.825412,79.57723,4331.927825,-4252.350595,1.283504,69.869804,-68.5863,28.996587,0.467687,36.438296,1,29,0.151515,5,0.848485,28,0,0,0.852941,1,0.920635,0.85071,0.924242,0.852941,0.903226,0.085044,0.914956,0.096774,?,0.903226,?,?,0.908535,0.838138,?,0.903226,0.002,0,0,0,0,0,25524,40145,5576,93.548387,66.666667,?
balance-scale,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,56,6,0,90.322581,9.677419,0,0.820723,0.261649,0.336898,68.797975,77.227402,82.079511,5404.342863,-5322.263351,1.323863,87.16682,-85.842957,29.036209,0.468326,35.375709,0.964286,27,0.058824,2,0.941176,32,0.035714,1,0.931034,0.964286,0.947368,0.903094,0.952731,0.913912,0.903226,0.083261,0.916739,0.096774,?,0.903226,?,?,0.909982,0.830284,?,0.903226,0.002,0.001,0,0,0,0,25526,40145,5576,91.935484,66.666667,?
balance-scale,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,55,7,0,88.709677,11.290323,0,0.790743,0.265233,0.342177,69.740413,78.437304,82.079511,5405.342863,-5323.263351,1.323863,87.182949,-85.859086,28.197389,0.454797,34.353749,0.928571,26,0.058824,2,0.941176,32,0.071429,2,0.928571,0.928571,0.928571,0.869748,0.934874,0.894503,0.887097,0.097435,0.902565,0.112903,?,0.887097,?,?,0.894831,0.809429,?,0.887097,0.002,0,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,54,8,0,87.096774,12.903226,0,0.761538,0.268817,0.347375,70.682851,79.628825,82.079511,5406.342863,-5324.263351,1.323863,87.199078,-85.875215,27.356122,0.441228,33.328807,0.896552,26,0.060606,2,0.939394,31,0.103448,3,0.928571,0.896552,0.912281,0.838138,0.921108,0.882512,0.870968,0.108044,0.891956,0.129032,?,0.870968,?,?,0.881513,0.791208,?,0.870968,0.002,0,0.015625,0,15.625,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,53,9,0,85.483871,14.516129,0,0.73186,0.272401,0.352496,71.625289,80.802778,82.079511,5407.342863,-5325.263351,1.323863,87.215207,-85.891344,26.516486,0.427685,32.305853,0.862069,25,0.060606,2,0.939394,31,0.137931,4,0.925926,0.862069,0.892857,0.806536,0.900731,0.862728,0.854839,0.121327,0.878673,0.145161,?,0.854839,?,?,0.866756,0.771328,?,0.854839,0.002,0.001,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.26455,0.341178,69.615574,78.277198,83.196146,5405.927825,-5322.731679,1.320574,85.808378,-84.487804,28.739843,0.456188,34.544681,1,29,0.058824,2,0.941176,32,0,0,0.935484,1,0.966667,0.938326,0.970588,0.935484,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.897059,0.813139,?,0.888889,0.002,0,0,0,0,0,25522,40076,5645,92.063492,66.666667,?
balance-scale,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.26455,0.341178,69.615574,78.277198,83.196146,5405.927825,-5322.731679,1.320574,85.808378,-84.487804,28.739843,0.456188,34.544681,0.965517,28,0.058824,2,0.941176,32,0.034483,1,0.933333,0.965517,0.949153,0.90486,0.953347,0.917022,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.897059,0.812831,?,0.888889,0.002,0,0,0,0,0,25522,40076,5645,92.063492,66.666667,?
balance-scale,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,53,10,0,84.126984,15.873016,0,0.705882,0.275132,0.356348,72.400197,81.757867,83.196146,5408.927825,-5325.731679,1.320574,85.855997,-84.535423,26.222076,0.416223,31.518378,0.931034,27,0.205882,7,0.794118,27,0.068966,2,0.794118,0.931034,0.857143,0.725152,0.862576,0.771097,0.84127,0.135387,0.864613,0.15873,?,0.84127,?,?,0.852941,0.753174,?,0.84127,0.001,0.001,0,0,0,0,25524,40076,5645,92.063492,66.666667,?
balance-scale,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,55,8,0,87.301587,12.698413,0,0.764706,0.275132,0.356348,72.400197,81.757867,83.196146,7551.7579,-7468.561754,1.320574,119.869173,-118.548599,26.730662,0.424296,32.129688,0.965517,28,0.117647,4,0.882353,30,0.034483,1,0.875,0.965517,0.918033,0.845302,0.923935,0.860701,0.873016,0.10831,0.89169,0.126984,?,0.873016,?,?,0.866544,0.790379,?,0.873016,0.002,0.001,0,0,0,0,25524,40076,5645,88.888889,66.666667,?
balance-scale,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.257496,0.330677,67.759159,75.868089,83.196146,5403.927825,-5320.731679,1.320574,85.776632,-84.456058,30.418355,0.482831,36.562216,1,29,0.088235,3,0.911765,31,0,0,0.90625,1,0.95082,0.909003,0.955882,0.90625,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.926471,0.854081,?,0.920635,0.002,0,0,0,0,0,25526,40076,5645,92.063492,66.666667,?
balance-scale,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,54,8,0,87.096774,12.903226,0,0.760733,0.268817,0.347375,70.682851,79.628825,82.079511,5406.342863,-5324.263351,1.323863,87.199078,-85.875215,27.357753,0.441254,33.330795,0.928571,26,0.029412,1,0.970588,33,0.071429,2,0.962963,0.928571,0.945455,0.902484,0.94958,0.926438,0.870968,0.112501,0.887499,0.129032,?,0.870968,?,?,0.879234,0.79373,?,0.870968,0.002,0,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,57,5,0,91.935484,8.064516,0,0.850818,0.258065,0.331536,67.855537,75.99824,82.079511,5403.342863,-5321.263351,1.323863,87.150691,-85.826828,29.875029,0.481855,36.39767,1,28,0.117647,4,0.882353,30,0,0,0.875,1,0.933333,0.878669,0.941176,0.875,0.919355,0.067305,0.932695,0.080645,?,0.919355,?,?,0.92461,0.853815,?,0.919355,0.002,0.001,0,0,0,0,25524,40145,5576,91.935484,66.666667,?
balance-scale,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,563,62,57,5,0,91.935484,8.064516,0,0.850674,0.258065,0.331536,67.855537,75.99824,82.079511,5403.342863,-5321.263351,1.323863,87.150691,-85.826828,29.875029,0.481855,36.39767,1,29,0.090909,3,0.909091,30,0,0,0.90625,1,0.95082,0.907669,0.954545,0.90625,0.919355,0.069087,0.930913,0.080645,?,0.919355,?,?,0.925134,0.8519,?,0.919355,0.003,0,0,0,0,0,25526,40145,5576,91.935484,66.666667,?
